id_daftar_sekolah,sekolah_asal,tipe_sekolah_asal,kodepos_sekolah,jenis_sekolah,is_deleted,tanggal_input,tanggal_update,id_lokasi
771,SMA NEGERI 1 SABU BARAT,NEGERI,85391,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,292
772,SMK GKST 2 TENTESA,SWASTA,94663,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,371
773,SMA NEGERI 5 SENTRA PENDIDIKAN,NEGERI,99910,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,470
774,SMA SWASTA AL-AZHAR MANDIRI PALU,SWASTA,94116,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,377
775,SMA BANGSA,SWASTA,1,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,2
776,SMK NEGERI 1 OBAA,NEGERI,99871,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,457
777,SMA NEGERI 1 SEBERIDA,NEGERI,29371,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,84
778,SMA YPKK SANTO DON BOSCO FAKFAK,SWASTA,98611,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,486
779,SMA NEGERI 2 PEKANBARU,NEGERI,28292,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,81
780,SMA NEGERI 1 SAMBUNGMACAN,NEGERI,57253,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,207
781,SMK NEGERI 1 WONOSARI,NEGERI,55813,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,216
782,SMK NEGERI 1 JEMBER,NEGERI,68111,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,225
783,SMK NEGERI 1 TERING,NEGERI,75766,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,335
784,SMA PELITA AEKKANOPAN,SWASTA,21457,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,29
785,SMA NEGERI 1 GAMBIRAN,NEGERI,68486,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,229
786,SMK KATOLIK SANTO YOSEF NENUK,SWASTA,85752,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,282
787,SMA TAMAN RAMA,SWASTA,80116,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,263
788,SMA NEGERI 8 SURABAYA,NEGERI,60155,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,224
789,SMA NEGERI 3 WAINGAPU,NEGERI,87116,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,288
790,SMA KATOLIK SANTO FRANSISKUS SAVERIUS RUTENG,SWASTA,86511,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,291
791,SMA KRISTEN 1 LARAT TANIMBAR UTARA,SWASTA,97463,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,431
792,SMA NEGERI 1 GLENMORE,NEGERI,68466,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,229
793,SMA NEGERI 1 PESANGGARAN,NEGERI,68488,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,229
794,SMA NEGERI 4 PASURUAN,NEGERI,67131,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,230
795,SMA NEGERI 2 TANGGUL,NEGERI,68155,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,225
796,SMA NEGERI 1 LOCERET,NEGERI,64473,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,245
797,SMA NEGERI 1 ENDE,NEGERI,86318,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,276
798,SMA NEGERI 1 PRAFI,NEGERI,98356,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,482
799,SMA NEGERI 4 HALMAHERA UTARA,NEGERI,97764,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,451
800,SMA NEGERI 1 SEDAYU,NEGERI,55752,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,214
801,SMA KRISTEN 3 TERBANGGI BESAR,SWASTA,34163,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,128
802,SMA NEGERI 1 JEPARA,NEGERI,59419,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,208
803,SMA KRISTEN 2 TOMOHON,SWASTA,95441,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,364
804,SMA KRISTEN KALAM KUDUS,SWASTA,57552,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,195
805,SMA KRISTEN DIAN,SWASTA,66191,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,236
806,SMA NEGERI 1 MANDAU,NEGERI,28884,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,83
807,SMK NEGERI 1 NGAWEN,NEGERI,55853,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,216
808,SMA NEGERI 1 MURUNG,NEGERI,73911,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,318
809,SMA NEGERI 1 KUARO,NEGERI,76281,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,337
810,SMA NEGERI 1 WONOSARI,NEGERI,55813,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,216
811,SMA NEGERI 3 MATARAM,NEGERI,83125,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,264
812,SMA NEGERI 1 PAMONA TIMUR,NEGERI,94663,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,371
813,SMA NEGERI 2 BENGKAYANG,NEGERI,79211,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,301
814,SMA NEGERI 1 MANGGELEWA,NEGERI,84253,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,265
815,SMA NEGERI 2 PANGKALAN BUN,NEGERI,74117,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,310
816,SMA NEGERI 2 KUALA KAPUAS,NEGERI,73516,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,312
817,SMA NEGERI 1 POLEWALI,NEGERI,91311,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,429
818,SMA S KESUMA INDAH,SWASTA,22723,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,39
819,SMA NEGERI 1 KETUNGAU HULU,NEGERI,78654,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,296
820,SMA NEGERI 7 PURWOREJO,NEGERI,54114,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,193
821,SMA NEGERI 1 SUMBER BARITO,NEGERI,73981,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,318
822,SMA NEGERI 16 SURABAYA,NEGERI,60299,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,224
823,SMA NEGERI 3 GUNUNGSITOLI,NEGERI,22815,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,51
824,SMA BAKTI MULYA 400 JAKARTA SELATAN,SWASTA,12310,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,158
825,SMA SANTOT IGNASIUS MEDAN,SWASTA,20144,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,54
826,SMA NEGERI 1 BELITANG HULU,NEGERI,79587,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,307
827,SMK NEGERI 3 PALU,NEGERI,94112,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,377
828,SMA NEGERI 1 KELAM PERMAI,NEGERI,78656,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,296
829,SMA NEGERI 21 SURABAYA,NEGERI,60251,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,224
830,SMA NEGERI 2 MASAMBA,NEGERI,92961,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,398
831,SMA NEGERI 15 BANDAR LAMPUNG,NEGERI,35141,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,139
832,SMA NEGERI 2 PLUS SIPIROK,NEGERI,22742,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,34
833,SMK YUDYA KARYA MAGELANG,SWASTA,56114,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,184
834,SEMINARIO MENOR BALIDE,SWASTA,1,LUAR NEGERI,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,2
835,SMTK FAWNRIDGE CHRIST CENTERED SCHOOL,SWASTA,29111,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,152
836,SMA NEGERI 2 SURAKARTA,NEGERI,57134,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,211
837,SMA KRISTEN 1 TOMOHON,SWASTA,95441,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,364
838,SMA NEGERI 1 TOBOALI,NEGERI,33783,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,144
839,SMA NEGERI 1 TUMIJAJAR,NEGERI,34691,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,134
840,SMA NEGERI 1 KENDAL,NEGERI,51351,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,210
841,SMA NEGERI 1 MEPANGA,NEGERI,94479,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,368
842,SMA NEGERI 1 BANJAR,NEGERI,46311,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,179
843,MAN 3 SLEMAN,SWASTA,55284,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,213
844,SMA NEGERI 12 JAKARTA,NEGERI,13470,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,157
845,SMA NEGERI 2 MERAUKE,NEGERI,99614,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,474
923,SMK WIJAYA KUSUMA,SWASTA,57138,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,211
846,SMK PERMATA HARAPAN 2,SWASTA,29439,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,151
847,SMA NEGERI 1 PALOPO,NEGERI,91912,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,391
848,SMA K EBEN HAEZAR,SWASTA,29439,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,151
849,SMA DJUWITA BATAM,SWASTA,29432,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,151
850,SMA SWASTA KRISTEN BNRP,SWASTA,22812,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,53
851,ESCOLA PAROQUIAL DE SAO P,SWASTA,1,LUAR NEGERI,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,2
852,SMA YAYASAN PUPUK KALTIM,SWASTA,75313,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,341
853,SMA NEGERI 1 LOURA,NEGERI,87254,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,285
854,HOMESCHOOLING KAK SETO,SWASTA,57139,HOMESCHOOLING,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,211
855,SMA NEGERI 2 MENGWI,NEGERI,80351,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,260
856,SMA SEKOLAH MIS,SWASTA,95371,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,356
857,SMA NEGERI 1 BALAI RIAM,NEGERI,74173,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,309
858,SMK KORPRI DURI,SWASTA,28784,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,83
859,SMA NEGERI 1 TOMOHON,NEGERI,95439,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,364
860,SMA NEGERI 1 AGATS,NEGERI,99777,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,454
861,SMA NEGERI 1 TAMAKO,NEGERI,95855,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,355
862,MADRASAH MUALLIMIN MUHAMMADIYAH YOGYAKARTA,SWASTA,55251,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,215
863,SMA KRISTEN PALOPO,SWASTA,91913,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,391
864,SMA NEGERI 1 WARU,NEGERI,61256,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,237
865,SMA MAKEDONIA NGABANG,SWASTA,79357,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,294
866,SMA NEGERI 1 JATISRONO,NEGERI,57691,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,209
867,SMA ANTHIOKIA KETAPANG,SWASTA,78813,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,295
868,SMA NEGERI 4 MUKOMUKO,NEGERI,38766,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,118
869,SMA NEGERI 1 TELUK PAKEDAI,NEGERI,78383,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,297
870,SMKS YAPIM,SWASTA,28983,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,82
871,SMA NEGERI 1 SIANTAR NARUMONDA,NEGERI,22314,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,40
872,SMA NEGERI 1 BILAH HILIR,NEGERI,21471,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,47
873,SMA NEGERI 18 MEDAN,NEGERI,20211,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,54
874,SMA S 3 PUTRA PERSADA,SWASTA,28558,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,85
875,SMA SWASTA METHODIST 2,SWASTA,20212,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,54
876,SMK TARUNA KARYA 1 KARAWANG,SWASTA,41316,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,162
877,SMA NEGERI 1 BABALAN,NEGERI,20857,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,32
878,SMA NEGERI 1 ATAMBUA,NEGERI,85712,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,282
879,SMA METHODIST BERASTAGI,SWASTA,22152,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,52
880,SMA NEGERI 1 BELITANG 3,NEGERI,32385,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,103
881,SMA NEGERI 1 TARUTUNG,NEGERI,22411,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,30
882,SMA NEGERI 6 BENGKULU,NEGERI,38118,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,125
883,SMK NEGERI 4 BATAM,NEGERI,29422,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,151
884,SMA ISLAM 3 SLEMAN,SWASTA,55582,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,213
885,SMA NEGERI 2 SEKAYAM,NEGERI,78556,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,305
886,SMA NEGERI 1 POSO,NEGERI,94615,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,371
887,SMA METHODIST 8 MEDAN,SWASTA,20115,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,54
888,SMA SANTA MARIA MEDAN,SWASTA,20151,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,54
889,SMA NEGERI 1 KABANJAHE,NEGERI,22111,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,52
890,SMA SWASTA SUTOMO 1,SWASTA,20232,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,54
891,SMA SANTO PETRUS SIDIKALANG,SWASTA,22211,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,28
892,SMA KRISTEN YABT MANOKWARI,SWASTA,98312,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,482
893,SMA NEGERI 3 JAMBI,NEGERI,36124,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,99
894,SMA NEGERI 1 TANIMBAR SELATAN SAUMLAKI,NEGERI,97464,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,431
895,SMA NEGERI 1 PANCUR BATU,NEGERI,20353,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,48
896,SMA GKST PALU,SWASTA,94111,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,377
897,SMA NEGERI 1 BANJARNEGARA,NEGERI,36121,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,187
898,SMA NEGERI 2 SINGKEP,NEGERI,29871,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,154
899,SMA NEGERI 3 PEMATANG SIANTAR,NEGERI,21131,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,46
900,SMK NEGERI 1 WAIKABUBAK,NEGERI,87213,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,286
901,SMA NEGERI 1 SESAYAP,NEGERI,77152,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,348
902,SMA NEGERI 2 SIGI,NEGERI,94362,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,376
903,SMK NEGERI 1 ENDE,NEGERI,86317,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,276
904,SMA NEGERI 1 GIRSANG SIPANGANBOLON,NEGERI,22386,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,40
905,SMK NEGERI 2 MEDAN,NEGERI,20217,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,54
906,SMA NEGERI 2 SIDIKALANG,NEGERI,22212,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,28
907,SMA NEGERI 2 MERLUNG,NEGERI,36552,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,91
908,SMA NEGERI 1 NUHA,NEGERI,92983,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,386
909,SMA NEGERI 4 MUARO JAMBI,NEGERI,36365,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,92
910,SMA SANTO DON BOSCO RUTENG,SWASTA,86516,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,291
911,SMK MUHAMMADIYAH 1 SANGATTA,SWASTA,75683,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,343
912,SMKTI AIRLANGGA SAMARINDA,SWASTA,75123,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,336
913,SMA NEGERI 1 SEPAUK,NEGERI,78662,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,296
914,SMA NEGERI 2 BOYOLALI,NEGERI,57316,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,199
915,SMA NEGERI 3 SAMARINDA,NEGERI,75124,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,336
916,SMA NEGERI 1 BINJAI,NEGERI,20714,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,57
917,SMA ALVAREZ PAGA,SWASTA,86153,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,279
918,SMA NEGERI 1 KISARAN,NEGERI,21228,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,35
919,SMA ADABIAH PADANG,SWASTA,25129,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,69
920,SMAK 1 PEKA TOMANG,SWASTA,11510,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,156
921,SMA KATOLIK KESUMA MATARAM,SWASTA,83238,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,264
922,SMA PANCASILA SEPUTIH MATARAM,SWASTA,34164,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,128
924,SMA NEGERI 5 PURWOREJO,NEGERI,54181,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,193
925,SMA NEGERI 2 NGAWI,NEGERI,63271,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,244
926,SMA NEGERI 1 YOGYAKARTA,NEGERI,55253,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,215
927,SMA NEGERI 1 DEKAI,NEGERI,99571,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,472
928,SMA SWASTA CR DUYNHOVEN,SWASTA,21167,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,31
929,SMA NEGERI 1 MELAK,NEGERI,75576,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,338
930,SMA NEGERI 2 SENDAWAR,NEGERI,75777,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,335
931,SMA NEGERI 1 SUNGAI PENUH,NEGERI,37111,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,97
932,SMA NEGERI 5 PALANGKA RAYA,NEGERI,74874,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,321
933,SMA KATOLIK SANTO DOMINIKUS MAKASSAR,SWASTA,90115,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,395
934,SMA SWASTA ASSISI,SWASTA,21151,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,31
935,SMA NEGERI 1 BOYOLANGU,NEGERI,66233,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,240
936,SMA NEGERI 1 ANJONGAN,NEGERI,78345,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,299
937,MADRASAH ALIYAH NEGERI 2 TULUNGAGUNG,SWASTA,66233,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,240
938,SMA NEGERI 1 KRAYAN SELATAN,SWASTA,77456,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,346
939,SMA NEGERI 3 RANTAU UTARA,NEGERI,21411,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,47
940,SMA NEGERI 2 MENGHENDEK,NEGERI,91871,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,397
941,SMA NEGERI 9 KOTA JAMBI,NEGERI,36148,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,99
942,SMA NEGERI 1 KATINGAN HILIR,NEGERI,74413,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,316
943,SMA YPPK SANTO ARNOLDUS YANSEN,SWASTA,98364,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,491
944,SMK NEGERI 1 ELIKOBEL,NEGERI,99652,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,474
945,SMA NEGERI 1 TOWUTI,NEGERI,92982,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,386
946,SMK BOPKRI 1 SENTOLO,SWASTA,55664,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,217
947,SMA NEGERI 1 MENGKENDEK,NEGERI,91871,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,397
948,SMA NEGERI 2 ENDE,NEGERI,86319,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,276
949,SMA NEGERI 1 KLIRONG,NEGERI,54381,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,183
950,SMA ADVENT TELADAN,SWASTA,21464,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,38
951,SMA METHODIST LUBUK PAKAM,SWASTA,20511,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,48
952,SMA NEGERI 1 TASIFETO BARAT,NEGERI,85752,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,282
953,KRISTAL,SWASTA,1,LUAR NEGERI,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,2
954,MAS RADEN INTAN,SWASTA,34876,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,136
955,SMA NEGERI 1 BANDAR LAMPUNG,NEGERI,35127,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,139
956,SMA NEGERI 1 NGEMPLAK,NEGERI,55584,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,213
957,SMA NEGERI 1 TIGAPANAH,NEGERI,22171,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,52
958,SMA KATOLIK ST YOSEPH,SWASTA,85812,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,275
959,SMK SANJAYA PAKEM,SWASTA,55582,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,213
960,SMK PERBANKAN RIAU,SWASTA,28125,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,81
961,SMK SANJAYA BAJAWA,SWASTA,86415,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,280
962,SMA SWASTA ADVENT 1 MEDAN,SWASTA,20231,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,54
963,SMA SWASTA BINTANG TIMUR,SWASTA,22312,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,40
964,PKBM MAWAR,SWASTA,29444,PKBM,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,151
965,SMK NEGERI 3 SINGARAJA,NEGERI,81112,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,262
966,SMA NEGERI 7 MATARAM,NEGERI,83511,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,264
967,SMA NEGERI 5 KOTA DEPOK,NEGERI,16519,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,161
968,SMK NEGERI 1 LUBUK PAKAM,NEGERI,20511,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,48
